FILE,TLOC,VG,CHURN,ADD,DEL,TPC,AGE,LAST,BFC,PRE,BEFORE,REFAC,NS_SUM,NS_MAX,NF_SUM,NF_MAX,POST,AFTER
qt3d/src/threed/painting/qgllightmodel.cpp,81,15,53,27,26,2,651,87,0,0,0,0,14,11,458,436,0,0
qt3d/3rdparty/assimp/code/Hash.h,36,7,0,0,0,0,651,651,0,0,0,0,0,0,0,0,0,0
qt3d/src/imports/threed/shaderprogram.h,30,0,50,25,25,1,651,87,0,0,0,0,11,11,436,436,0,0
qt3d/3rdparty/assimp/include/IOStream.h,26,2,0,0,0,0,651,651,0,0,0,0,0,0,0,0,0,0
qt3d/src/threed/geometry/qgldome.cpp,74,10,98,49,49,2,651,87,0,0,0,0,17,11,548,436,0,0
qt3d/tests/auto/threed/qglsection/tst_qglsection.cpp,458,27,66,33,33,3,651,87,0,1,1,0,20,11,560,436,0,0
qt3d/src/threed/scene_ai/ailoaderiostream.cpp,67,15,50,25,25,1,230,87,0,0,0,0,11,11,436,436,0,0
qt3d/3rdparty/assimp/code/SortByPTypeProcess.cpp,266,63,0,0,0,0,651,651,0,0,0,0,0,0,0,0,0,0
qt3d/3rdparty/assimp/code/fast_atof.h,186,44,0,0,0,0,651,651,0,0,0,0,0,0,0,0,0,0
qt3d/3rdparty/assimp/code/MS3DLoader.cpp,405,81,2,1,1,1,651,180,0,0,0,0,7,7,63,63,0,0
qt3d/3rdparty/assimp/contrib/zlib/inflate.h,70,0,0,0,0,0,651,651,0,0,0,0,0,0,0,0,0,0
qt3d/demos/qt3d/teaservice/sceneobject.cpp,23,6,48,24,24,1,630,87,0,0,0,0,11,11,436,436,0,0
qt3d/3rdparty/assimp/code/MD4FileData.h,72,0,0,0,0,0,651,651,0,0,0,0,0,0,0,0,0,0
qt3d/3rdparty/assimp/code/DefaultIOSystem.cpp,56,13,0,0,0,0,651,651,0,0,0,0,0,0,0,0,0,0
qt3d/src/threed/effects/qglcolladafxeffectloader.cpp,68,11,50,25,25,1,651,87,0,0,0,0,11,11,436,436,0,0
qt3d/3rdparty/assimp/contrib/zlib/inffast.h,1,0,0,0,0,0,651,651,0,0,0,0,0,0,0,0,0,0
qt3d/3rdparty/assimp/code/MD2NormalTable.h,164,0,0,0,0,0,651,651,0,0,0,0,0,0,0,0,0,0
qt3d/src/threed/painting/qglpainter_p.h,76,3,48,24,24,1,651,87,0,0,0,0,11,11,436,436,0,0
qt3d/3rdparty/assimp/code/CalcTangentsProcess.cpp,152,29,0,0,0,0,651,651,0,0,0,0,0,0,0,0,0,0
qt3d/demos/qt3d/teaservice/perpixeleffect.h,9,0,50,25,25,1,630,87,0,0,0,0,11,11,436,436,0,0
qt3d/3rdparty/assimp/code/IRRMeshLoader.h,16,0,0,0,0,0,651,651,0,0,0,0,0,0,0,0,0,0
qt3d/examples/qt3d/tank/tankview.cpp,50,6,14,7,7,2,630,36,0,0,0,0,12,11,439,436,0,0
qt3d/3rdparty/assimp/contrib/zlib/zutil.h,11,0,0,0,0,0,651,651,0,0,0,0,0,0,0,0,0,0
qt3d/examples/qt3d/solarsystem/solarsystem.cpp,123,6,12,6,6,1,561,87,0,0,0,0,11,11,436,436,0,0
qt3d/3rdparty/assimp/code/MD3FileData.h,103,4,0,0,0,0,651,651,0,0,0,0,0,0,0,0,0,0
qt3d/demos/qt3d/photobrowser3d/imagedisplay.cpp,145,8,52,26,26,2,630,87,0,0,0,0,17,11,548,436,0,0
qt3d/3rdparty/assimp/code/BlenderScene.h,335,0,0,0,0,0,651,651,0,0,0,0,0,0,0,0,0,0
qt3d/3rdparty/assimp/code/NDOLoader.h,40,0,0,0,0,0,651,651,0,0,0,0,0,0,0,0,0,0
qt3d/tests/auto/threed/qglpainter/qgltestwidget.h,22,3,48,24,24,1,651,87,0,0,0,0,11,11,436,436,0,0
qt3d/3rdparty/assimp/code/RemoveComments.h,12,1,0,0,0,0,651,651,0,0,0,0,0,0,0,0,0,0
qt3d/3rdparty/assimp/code/IRRLoader.h,126,4,2,2,0,1,651,180,0,0,0,0,7,7,63,63,0,0
qt3d/3rdparty/assimp/code/OptimizeMeshes.cpp,127,31,8,5,3,1,651,180,0,0,0,0,7,7,63,63,0,0
qt3d/3rdparty/assimp/code/TargetAnimation.h,45,6,0,0,0,0,651,651,0,0,0,0,0,0,0,0,0,0
qt3d/3rdparty/assimp/code/MakeVerboseFormat.cpp,139,27,0,0,0,0,651,651,0,0,0,0,0,0,0,0,0,0
qt3d/3rdparty/assimp/code/ProcessHelper.h,331,76,0,0,0,0,651,651,0,0,0,0,0,0,0,0,0,0
qt3d/tests/manual/transformations/main.cpp,4,1,50,25,25,1,588,87,0,0,0,0,11,11,436,436,0,0
qt3d/3rdparty/assimp/contrib/irrXML/irrXML.cpp,84,19,0,0,0,0,651,651,0,0,0,0,0,0,0,0,0,0
qt3d/tests/manual/navigation1/main.cpp,4,1,50,25,25,1,587,87,0,0,0,0,11,11,436,436,0,0
qt3d/3rdparty/assimp/contrib/zlib/inftrees.c,188,36,0,0,0,0,651,651,0,0,0,0,0,0,0,0,0,0
qt3d/demos/qt3d/cubehouse/projectivetextureeffect.cpp,85,15,50,25,25,1,630,87,0,0,0,0,11,11,436,436,0,0
qt3d/3rdparty/assimp/code/DefaultLogger.cpp,224,54,0,0,0,0,651,651,0,0,0,0,0,0,0,0,0,0
qt3d/tests/auto/threed/qglmaterialcollection/tst_qglmaterialcollection.cpp,147,9,120,60,60,2,651,87,0,0,0,0,18,11,499,436,0,0
qt3d/tests/manual/qrc/main.cpp,18,1,48,24,24,1,532,87,0,0,0,0,11,11,436,436,0,0
qt3d/tests/auto/threed/qvectorarray/tst_qvectorarray.cpp,503,39,68,34,34,2,651,87,0,0,0,0,17,11,548,436,0,0
qt3d/3rdparty/assimp/code/pstdint.h,22,0,0,0,0,0,651,651,0,0,0,0,0,0,0,0,0,0
qt3d/src/threed/surfaces/qglmaskedsurface_p.h,34,0,48,24,24,1,651,87,0,0,0,0,11,11,436,436,0,0
qt3d/3rdparty/assimp/code/OptimizeGraph.cpp,190,42,3,2,1,1,651,180,0,0,0,0,7,7,63,63,0,0
qt3d/src/threed/graphicsview/qgraphicstransform3d.cpp,2,0,50,25,25,1,651,87,0,0,0,0,11,11,436,436,0,0
qt3d/tests/benchmarks/qglbuilder_perf/tst_qglbuilder_perf.cpp,175,27,54,27,27,2,651,87,0,0,0,0,17,11,548,436,0,0
qt3d/tools/qt3d/qglinfo/aboutdialog.cpp,25,5,120,96,24,2,163,87,0,0,0,0,14,11,448,436,0,0
qt3d/src/threed/math3d/qbox3d.cpp,297,82,74,37,37,2,651,87,0,0,0,0,13,11,451,436,0,0
qt3d/3rdparty/assimp/code/ASELoader.cpp,789,184,2,1,1,1,651,180,0,0,0,0,7,7,63,63,0,0
qt3d/src/threed/effects/qglflattextureeffect.cpp,219,29,48,24,24,1,651,87,0,0,0,0,11,11,436,436,0,0
qt3d/src/threed/effects/qglcolladafxeffectfactory.cpp,1079,197,50,25,25,1,651,87,0,0,0,0,11,11,436,436,0,0
qt3d/3rdparty/assimp/code/MD5Parser.h,173,14,0,0,0,0,651,651,0,0,0,0,0,0,0,0,0,0
qt3d/tools/qt3d/qglinfo/fpswidget.h,30,2,147,121,26,4,163,87,0,0,0,0,16,11,453,436,0,0
qt3d/3rdparty/assimp/code/Q3DLoader.cpp,366,66,0,0,0,0,651,651,0,0,0,0,0,0,0,0,0,0
qt3d/tests/auto/imports/qspheremesh/tst_qspheremesh.cpp,121,8,56,28,28,2,286,87,0,0,0,0,17,11,548,436,1,1
qt3d/3rdparty/assimp/include/DefaultLogger.h,40,0,0,0,0,0,651,651,0,0,0,0,0,0,0,0,0,0
qt3d/3rdparty/assimp/code/MD5Loader.h,40,0,0,0,0,0,651,651,0,0,0,0,0,0,0,0,0,0
qt3d/src/threed/graphicsview/qgraphicsbillboardtransform.h,23,0,53,27,26,2,651,9,0,0,0,0,13,11,529,436,0,0
qt3d/3rdparty/assimp/contrib/zlib/zutil.c,67,20,0,0,0,0,651,651,0,0,0,0,0,0,0,0,0,0
qt3d/3rdparty/assimp/code/MDCLoader.cpp,283,39,2,1,1,1,651,180,0,0,0,0,7,7,63,63,0,0
qt3d/3rdparty/assimp/code/B3DImporter.cpp,431,103,0,0,0,0,651,651,0,0,0,0,0,0,0,0,0,0
qt3d/3rdparty/assimp/code/LWSLoader.cpp,552,128,2,1,1,1,651,180,0,0,0,0,7,7,63,63,0,0
qt3d/tutorials/qt3d/cube2/cubeview.h,14,1,12,6,6,1,532,87,0,0,0,0,11,11,436,436,0,0
qt3d/tools/gencube/gencube.cpp,101,4,202,177,25,2,163,87,0,0,0,0,14,11,448,436,0,0
qt3d/src/threed/scene_ai/qaiscene.cpp,73,13,48,24,24,1,230,87,0,0,0,0,11,11,436,436,0,0
qt3d/src/threed/painting/qglpickcolors.cpp,679,4,50,25,25,1,651,87,0,0,0,0,11,11,436,436,0,0
qt3d/3rdparty/assimp/code/LWSLoader.h,91,4,5,4,1,1,651,180,0,0,0,0,7,7,63,63,0,0
qt3d/src/threed/scene/qglscenenode_p.h,73,3,49,25,24,2,651,87,0,0,0,0,18,11,499,436,0,0
qt3d/3rdparty/assimp/code/ObjFileParser.cpp,451,88,0,0,0,0,651,651,0,0,0,0,0,0,0,0,0,0
qt3d/3rdparty/assimp/code/Exceptional.h,43,7,0,0,0,0,651,651,0,0,0,0,0,0,0,0,0,0
qt3d/3rdparty/assimp/contrib/unzip/unzip.c,1047,226,0,0,0,0,651,651,0,0,0,0,0,0,0,0,0,0
qt3d/src/threed/viewing/qglview.h,83,1,52,26,26,2,651,9,0,0,0,0,13,11,529,436,0,0
qt3d/src/threed/painting/qglext.cpp,55,11,50,25,25,1,651,87,0,0,0,0,11,11,436,436,0,0
qt3d/3rdparty/assimp/code/ASELoader.h,40,0,0,0,0,0,651,651,0,0,0,0,0,0,0,0,0,0
qt3d/src/threed/arrays/qglvertexbundle.h,42,1,56,28,28,2,651,9,0,0,0,0,13,11,529,436,0,0
qt3d/3rdparty/assimp/code/SGSpatialSort.h,34,3,0,0,0,0,651,651,0,0,0,0,0,0,0,0,0,0
qt3d/3rdparty/assimp/code/ParsingUtils.h,106,27,0,0,0,0,651,651,0,0,0,0,0,0,0,0,0,0
qt3d/tutorials/qt3d/cube1/cubeview.h,14,1,12,6,6,1,532,87,0,0,0,0,11,11,436,436,0,0
qt3d/src/threed/scene_ai/qaiscenehandler.h,49,5,54,29,25,2,230,9,0,0,0,0,13,11,529,436,0,0
qt3d/tests/auto/threed/qbox3d/tst_qbox3d.cpp,1086,62,934,467,467,2,651,87,0,0,0,0,13,11,451,436,0,0
qt3d/src/threed/arrays/qglattributevalue.cpp,38,14,50,25,25,1,651,87,0,0,0,0,11,11,436,436,0,0
qt3d/demos/qt3d/photobrowser3d/qphotobrowser3dscene.h,13,2,50,25,25,1,630,87,0,0,0,0,11,11,436,436,0,0
qt3d/examples/qt3d/nesting/main.cpp,31,4,12,6,6,1,630,87,0,0,0,0,11,11,436,436,0,0
qt3d/src/threed/scene/qglpicknode.cpp,38,11,50,25,25,1,651,87,0,0,0,0,11,11,436,436,0,0
qt3d/tutorials/qt3d/penguin/main.cpp,8,1,12,6,6,1,532,87,0,0,0,0,11,11,436,436,0,0
qt3d/3rdparty/assimp/code/Profiler.h,25,4,0,0,0,0,651,651,0,0,0,0,0,0,0,0,0,0
qt3d/src/imports/threed/scale3d.h,20,3,48,24,24,1,651,87,0,0,0,0,11,11,436,436,0,0
qt3d/tests/manual/displaymodel/main.cpp,4,1,50,25,25,1,593,87,0,0,0,0,11,11,436,436,0,0
qt3d/src/threed/arrays/qvector4darray.cpp,85,18,60,30,30,2,651,87,0,0,0,0,17,11,548,436,0,0
qt3d/src/threed/scene/qglrenderstate.h,44,7,56,30,26,2,651,9,0,0,0,0,13,11,529,436,0,0
qt3d/3rdparty/assimp/contrib/ConvertUTF/ConvertUTF.h,35,0,0,0,0,0,651,651,0,0,0,0,0,0,0,0,0,0
qt3d/3rdparty/assimp/contrib/zlib/crc32.c,94,20,0,0,0,0,651,651,0,0,0,0,0,0,0,0,0,0
qt3d/3rdparty/assimp/include/LogStream.h,16,2,0,0,0,0,651,651,0,0,0,0,0,0,0,0,0,0
qt3d/examples/qt3d/cube/main.cpp,33,5,12,6,6,1,630,87,0,0,0,0,11,11,436,436,0,0
qt3d/tests/auto/threed/qglcube/tst_qglcube.cpp,124,11,52,26,26,2,651,87,0,0,0,0,17,11,548,436,0,0
qt3d/demos/qt3d/photobrowser3d/imagemanager.h,24,1,48,24,24,1,630,87,0,0,0,0,11,11,436,436,0,0
qt3d/3rdparty/assimp/code/3DSHelper.h,264,12,0,0,0,0,651,651,0,0,0,0,0,0,0,0,0,0
qt3d/3rdparty/assimp/code/AssimpPCH.h,0,0,0,0,0,0,651,651,0,0,0,0,0,0,0,0,0,0
qt3d/src/threed/geometry/qglsphere.cpp,81,8,92,46,46,2,651,87,0,0,0,0,17,11,548,436,1,1
qt3d/3rdparty/assimp/code/IRRLoader.cpp,915,193,2,1,1,1,651,180,0,0,0,0,7,7,63,63,0,0
qt3d/src/imports/threed/shaderprogram.cpp,460,87,53,27,26,2,651,87,0,0,0,0,14,11,458,436,0,0
qt3d/src/threed/geometry/qglbuilder_p.h,23,0,50,25,25,1,651,87,0,0,0,0,11,11,436,436,0,0
qt3d/3rdparty/assimp/code/SortByPTypeProcess.h,17,0,0,0,0,0,651,651,0,0,0,0,0,0,0,0,0,0
qt3d/3rdparty/assimp/code/JoinVerticesProcess.h,19,0,0,0,0,0,651,651,0,0,0,0,0,0,0,0,0,0
qt3d/3rdparty/assimp/code/PretransformVertices.cpp,456,93,2,1,1,1,651,180,0,0,0,0,7,7,63,63,0,0
qt3d/3rdparty/assimp/code/FixNormalsStep.h,16,0,0,0,0,0,651,651,0,0,0,0,0,0,0,0,0,0
qt3d/3rdparty/assimp/code/StringComparison.h,57,13,0,0,0,0,651,651,0,0,0,0,0,0,0,0,0,0
qt3d/src/quick3d/qquickanimation3d.h,23,0,50,25,25,2,275,9,0,0,0,0,13,11,529,436,0,0
qt3d/tests/auto/threed/qglattributevalue/tst_qglattributevalue.cpp,191,7,50,25,25,1,651,87,0,0,0,0,11,11,436,436,0,0
qt3d/3rdparty/assimp/code/ObjFileMtlImporter.cpp,176,34,0,0,0,0,651,651,0,0,0,0,0,0,0,0,0,0
qt3d/src/quick3d/qquickitem3d.cpp,851,179,129,67,62,9,275,62,0,2,2,0,36,11,648,436,1,1
qt3d/examples/qt3d/geometry/main.cpp,33,5,12,6,6,1,630,87,0,0,0,0,11,11,436,436,0,0
qt3d/3rdparty/assimp/contrib/irrXML/irrTypes.h,12,0,0,0,0,0,651,651,0,0,0,0,0,0,0,0,0,0
qt3d/3rdparty/assimp/code/VertexTriangleAdjacency.cpp,61,8,0,0,0,0,651,651,0,0,0,0,0,0,0,0,0,0
qt3d/3rdparty/assimp/contrib/irrXML/irrXML.h,71,2,0,0,0,0,651,651,0,0,0,0,0,0,0,0,0,0
qt3d/src/threed/scene/qglrendersequencer.h,28,0,52,26,26,2,651,9,0,0,0,0,13,11,529,436,0,0
qt3d/src/threed/scene_bezier/qglbezierscene.h,13,1,56,30,26,2,230,9,0,0,0,0,13,11,529,436,0,0
qt3d/3rdparty/assimp/code/ACLoader.h,97,3,1,1,0,1,651,180,0,0,0,0,7,7,63,63,0,0
qt3d/src/threed/effects/qglflatcoloreffect_p.h,29,0,50,25,25,1,651,87,0,0,0,0,11,11,436,436,0,0
qt3d/tests/manual/translation/main.cpp,4,1,50,25,25,1,590,87,0,0,0,0,11,11,436,436,0,0
qt3d/src/threed/scene_ai/qaimesh.h,17,0,56,30,26,2,230,9,0,0,0,0,13,11,529,436,0,0
qt3d/src/threed/viewing/qglview.cpp,965,205,84,42,42,2,651,87,0,0,0,0,17,11,548,436,0,0
qt3d/tutorials/quick3d/teapot_qml/main.cpp,4,1,50,25,25,1,532,87,0,0,0,0,11,11,436,436,0,0
qt3d/src/threed/scene_ai/qailoader.cpp,373,75,50,25,25,1,230,87,0,0,0,0,11,11,436,436,0,0
qt3d/3rdparty/assimp/code/XFileParser.h,66,1,0,0,0,0,651,651,0,0,0,0,0,0,0,0,0,0
qt3d/3rdparty/assimp/code/BaseImporter.h,148,9,0,0,0,0,651,651,0,0,0,0,0,0,0,0,0,0
qt3d/src/threed/geometry/qgeometrydata.cpp,1331,274,56,28,28,2,651,87,0,0,0,0,17,11,548,436,0,0
qt3d/tests/auto/cmake/test_modules/main.cpp,6,1,100,76,24,2,152,87,0,0,0,0,12,11,437,436,0,0
qt3d/3rdparty/assimp/code/StreamReader.h,171,39,0,0,0,0,651,651,0,0,0,0,0,0,0,0,0,0
qt3d/demos/qt3d/photobrowser3d/thumbnaileffect.h,16,1,48,24,24,1,630,87,0,0,0,0,11,11,436,436,0,0
qt3d/examples/qt3d/builder/main.cpp,33,5,12,6,6,1,630,87,0,0,0,0,11,11,436,436,0,0
qt3d/demos/qt3d/photobrowser3d/thumbnailableimage.cpp,215,48,56,28,28,2,630,87,0,0,0,0,17,11,548,436,0,0
qt3d/src/threed/effects/qglflatcoloreffect.cpp,209,31,50,25,25,1,651,87,0,0,0,0,11,11,436,436,0,0
qt3d/3rdparty/assimp/code/Subdivision.h,24,1,0,0,0,0,651,651,0,0,0,0,0,0,0,0,0,0
qt3d/src/threed/surfaces/qglpixelbuffersurface.cpp,46,11,48,24,24,1,651,87,0,0,0,0,11,11,436,436,0,0
qt3d/tests/auto/threed/qsphere3d/tst_qsphere3d.cpp,154,12,88,44,44,3,651,87,0,1,1,0,16,11,463,436,0,0
qt3d/3rdparty/assimp/code/HalfLifeFileData.h,43,0,0,0,0,0,651,651,0,0,0,0,0,0,0,0,0,0
qt3d/3rdparty/assimp/code/DefaultProgressHandler.h,8,1,0,0,0,0,651,651,0,0,0,0,0,0,0,0,0,0
qt3d/src/threed/arrays/qglattributeset.cpp,22,5,50,25,25,1,651,87,0,0,0,0,11,11,436,436,0,0
qt3d/3rdparty/assimp/code/UnrealLoader.cpp,258,57,0,0,0,0,651,651,0,0,0,0,0,0,0,0,0,0
qt3d/demos/qt3d/photobrowser3d/imageloader.cpp,45,10,48,24,24,1,630,87,0,0,0,0,11,11,436,436,0,0
qt3d/src/threed/geometry/qglcube.cpp,70,2,56,28,28,2,651,87,0,0,0,0,17,11,548,436,0,0
qt3d/tests/auto/threed/qcolor4ub/tst_qcolor4ub.cpp,256,10,88,44,44,2,651,87,0,0,0,0,17,11,548,436,0,0
qt3d/src/threed/materials/qglcolormaterial.h,26,1,53,27,26,2,651,9,0,0,0,0,13,11,529,436,0,0
qt3d/3rdparty/assimp/include/assimp.h,82,0,0,0,0,0,651,651,0,0,0,0,0,0,0,0,0,0
qt3d/src/imports/threed/shaderprogram_p.h,63,2,50,25,25,1,651,87,0,0,0,0,11,11,436,436,0,0
qt3d/examples/qt3d/load_model/load_model.cpp,111,6,12,6,6,1,273,87,0,0,0,0,11,11,436,436,0,0
qt3d/3rdparty/assimp/code/IRRMeshLoader.cpp,313,60,19,12,7,1,651,180,0,0,0,0,7,7,63,63,0,0
qt3d/src/threed/geometry/qglcylinder.h,36,15,72,36,36,3,651,9,0,0,0,0,19,11,641,436,0,0
qt3d/3rdparty/assimp/code/UnrealLoader.h,83,5,0,0,0,0,651,651,0,0,0,0,0,0,0,0,0,0
qt3d/3rdparty/assimp/code/SkeletonMeshBuilder.h,26,1,0,0,0,0,651,651,0,0,0,0,0,0,0,0,0,0
qt3d/3rdparty/assimp/code/BlenderIntermediate.h,85,27,0,0,0,0,651,651,0,0,0,0,0,0,0,0,0,0
qt3d/src/quick3d/qquickviewport.h,14,0,50,25,25,2,275,9,0,0,0,0,13,11,529,436,0,0
qt3d/3rdparty/assimp/code/3DSLoader.h,60,0,0,0,0,0,651,651,0,0,0,0,0,0,0,0,0,0
qt3d/demos/qt3d/photobrowser3d/bytereader.h,19,0,48,24,24,1,630,87,0,0,0,0,11,11,436,436,0,0
qt3d/3rdparty/assimp/contrib/ConvertUTF/ConvertUTF.c,349,100,0,0,0,0,651,651,0,0,0,0,0,0,0,0,0,0
qt3d/3rdparty/assimp/code/BaseImporter.cpp,320,70,4,3,1,1,651,180,0,0,0,0,7,7,63,63,0,0
qt3d/src/private/qfactoryloader_p.h,17,0,50,25,25,1,645,87,0,0,0,0,11,11,436,436,0,0
qt3d/src/threed/scene_ai/qaimesh.cpp,77,22,50,25,25,1,230,87,0,0,0,0,11,11,436,436,0,0
qt3d/src/threed/geometry/qglteapot.h,11,1,50,25,25,2,651,9,0,0,0,0,13,11,529,436,0,0
qt3d/3rdparty/assimp/code/ComputeUVMappingProcess.cpp,305,67,0,0,0,0,651,651,0,0,0,0,0,0,0,0,0,0
qt3d/3rdparty/assimp/code/irrXMLWrapper.h,34,6,0,0,0,0,651,651,0,0,0,0,0,0,0,0,0,0
qt3d/3rdparty/assimp/code/ASEParser.h,237,15,0,0,0,0,651,651,0,0,0,0,0,0,0,0,0,0
qt3d/src/imports/threed/viewport.h,106,0,58,29,29,2,651,87,0,0,0,0,17,11,548,436,0,0
qt3d/src/threed/viewing/qglmockview.h,18,0,50,25,25,2,294,9,0,0,0,0,13,11,529,436,0,0
qt3d/3rdparty/assimp/code/MemoryIOWrapper.h,84,21,0,0,0,0,651,651,0,0,0,0,0,0,0,0,0,0
qt3d/src/threed/viewing/qglmockview_p.h,11,0,50,25,25,1,294,87,0,0,0,0,11,11,436,436,0,0
qt3d/src/imports/threed/skybox.cpp,206,24,51,26,25,2,491,87,0,0,0,0,14,11,458,436,0,0
qt3d/src/threed/arrays/qglattributevalue.h,130,20,54,27,27,2,651,9,0,0,0,0,13,11,529,436,0,0
qt3d/src/threed/materials/qglcolormaterial.cpp,53,10,50,25,25,1,651,87,0,0,0,0,11,11,436,436,0,0
qt3d/src/threed/scene/qglrendersequencer.cpp,165,33,48,24,24,1,651,87,0,0,0,0,11,11,436,436,0,0
qt3d/3rdparty/assimp/code/COBScene.h,136,10,0,0,0,0,651,651,0,0,0,0,0,0,0,0,0,0
qt3d/demos/qt3d/photobrowser3d/bytereader.cpp,80,16,48,24,24,1,630,87,0,0,0,0,11,11,436,436,0,0
qt3d/3rdparty/assimp/include/aiTypes.h,178,37,0,0,0,0,651,651,0,0,0,0,0,0,0,0,0,0
qt3d/3rdparty/assimp/code/OgreImporter.h,91,5,0,0,0,0,651,651,0,0,0,0,0,0,0,0,0,0
qt3d/src/quick3d/capsulemesh.h,32,0,64,32,32,3,294,9,0,0,0,0,19,11,641,436,0,0
qt3d/3rdparty/assimp/contrib/zlib/crc32.h,57,0,0,0,0,0,651,651,0,0,0,0,0,0,0,0,0,0
qt3d/src/threed/textures/qareaallocator.h,81,7,50,25,25,2,651,9,0,0,0,0,13,11,529,436,0,0
qt3d/tests/auto/threed/qareaallocator/tst_qareaallocator.cpp,186,24,48,24,24,1,651,87,0,0,0,0,11,11,436,436,0,0
qt3d/src/threed/scene_ai/ailoaderiosystem.cpp,92,17,50,25,25,1,230,87,0,0,0,0,11,11,436,436,0,0
qt3d/tutorials/qt3d/penguin_advanced/modelview.h,18,1,12,6,6,1,532,87,0,0,0,0,11,11,436,436,0,0
qt3d/3rdparty/assimp/code/FindDegenerates.h,24,2,0,0,0,0,651,651,0,0,0,0,0,0,0,0,0,0
qt3d/examples/qt3d/cube/cubeview.cpp,28,3,12,6,6,1,630,87,0,0,0,0,11,11,436,436,0,0
qt3d/examples/quick3d/photoroom/main.cpp,4,1,12,6,6,1,630,87,0,0,0,0,11,11,436,436,0,0
qt3d/3rdparty/assimp/include/aiDefines.h,0,0,0,0,0,0,651,651,0,0,0,0,0,0,0,0,0,0
qt3d/3rdparty/assimp/code/StandardShapes.cpp,302,53,0,0,0,0,651,651,0,0,0,0,0,0,0,0,0,0
qt3d/demos/qt3d/photobrowser3d/threadpool.h,23,0,48,24,24,1,630,87,0,0,0,0,11,11,436,436,0,0
qt3d/3rdparty/assimp/contrib/zlib/inflate.c,944,354,0,0,0,0,651,651,0,0,0,0,0,0,0,0,0,0
qt3d/3rdparty/assimp/code/XFileImporter.cpp,422,86,0,0,0,0,651,651,0,0,0,0,0,0,0,0,0,0
qt3d/src/threed/graphicsview/qgraphicsrotation3d.h,31,0,58,29,29,3,651,9,0,0,0,0,19,11,641,436,0,0
qt3d/src/threed/geometry/qglsection.cpp,403,77,56,27,29,4,651,87,0,1,1,0,22,11,512,436,0,0
qt3d/examples/qt3d/geometry/geometry.cpp,141,3,12,6,6,1,630,87,0,0,0,0,11,11,436,436,0,0
qt3d/3rdparty/assimp/include/Compiler/pushpack1.h,0,0,0,0,0,0,651,651,0,0,0,0,0,0,0,0,0,0
qt3d/src/threed/viewing/qglcameraanimation.h,47,0,53,27,26,2,651,9,0,0,0,0,13,11,529,436,0,0
qt3d/src/threed/graphicsview/qgraphicstransform3d.h,15,2,51,26,25,2,651,9,0,0,0,0,13,11,529,436,0,0
qt3d/src/threed/surfaces/qglcontextsurface_p.h,21,2,50,25,25,1,651,87,0,0,0,0,11,11,436,436,0,0
qt3d/tools/meshcvt/meshcvt.cpp,149,26,266,241,25,2,163,87,0,0,0,0,14,11,448,436,0,0
qt3d/tests/shared/compareimage.cpp,57,14,53,27,26,2,651,87,0,0,0,0,18,11,499,436,0,0
qt3d/3rdparty/assimp/code/XFileParser.cpp,994,230,0,0,0,0,651,651,0,0,0,0,0,0,0,0,0,0
qt3d/examples/qt3d/geometry/quadplane.h,7,0,12,6,6,1,630,87,0,0,0,0,11,11,436,436,0,0
qt3d/src/threed/math3d/qplane3d.cpp,55,9,56,28,28,2,651,87,0,0,0,0,13,11,451,436,0,0
qt3d/tutorials/qt3d/cube4/main.cpp,8,1,12,6,6,1,532,87,0,0,0,0,11,11,436,436,0,0
qt3d/3rdparty/assimp/code/OptimizeGraph.h,38,3,0,0,0,0,651,651,0,0,0,0,0,0,0,0,0,0
qt3d/3rdparty/assimp/contrib/zlib/adler32.c,90,20,0,0,0,0,651,651,0,0,0,0,0,0,0,0,0,0
qt3d/src/threed/geometry/qglbezierpatches.cpp,516,74,152,76,76,2,651,87,0,0,0,0,17,11,548,436,0,0
qt3d/examples/qt3d/geometry/quadplane.cpp,35,7,20,10,10,2,630,87,0,0,0,0,17,11,548,436,0,0
qt3d/examples/qt3d/nesting/cubeview.h,36,7,36,18,18,2,630,87,0,0,0,0,17,11,548,436,0,0
qt3d/demos/quick3d/robo_bounce/main.cpp,4,1,50,25,25,1,630,87,0,0,0,0,11,11,436,436,0,0
qt3d/tests/auto/threed/qglpainter/qgltestwidget.cpp,70,13,54,26,28,2,651,87,0,0,0,0,12,11,438,436,0,0
qt3d/tests/auto/threed/qray3d/tst_qray3d.cpp,396,28,75,35,40,3,651,87,0,1,1,0,16,11,463,436,0,0
qt3d/3rdparty/assimp/code/NFFLoader.h,91,4,0,0,0,0,651,651,0,0,0,0,0,0,0,0,0,0
qt3d/src/imports/threed/viewport.cpp,1256,238,128,68,60,8,651,87,0,1,1,0,28,11,583,436,2,2
qt3d/3rdparty/assimp/code/ObjFileImporter.cpp,334,64,0,0,0,0,651,651,0,0,0,0,0,0,0,0,0,0
qt3d/tools/qt3d/qglinfo/aboutdialog.h,17,1,117,93,24,3,163,87,0,0,0,0,15,11,451,436,0,0
qt3d/src/threed/scene/qglrenderstate.cpp,164,37,48,24,24,1,651,87,0,0,0,0,11,11,436,436,0,0
qt3d/3rdparty/assimp/code/MD3Loader.h,109,5,0,0,0,0,651,651,0,0,0,0,0,0,0,0,0,0
qt3d/src/threed/graphicsview/qgraphicstranslation3d.h,27,0,59,30,29,3,651,9,0,0,0,0,19,11,641,436,0,0
